Marital status,Application mode,Course,Previous qualification,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Inflation rate,Output
1,15,4,14,1,0,22,4,10,21,5,11.4,2.8,Dropout
1,14,17,1,0,0,27,0,5,5,0,0,3.7,Dropout
1,8,14,1,1,0,20,0,6,8,4,14.25,1.4,Graduate
1,16,3,2,1,0,42,8,12,12,11,14.45454545,0.6,Graduate
1,1,4,1,1,0,21,8,12,13,12,14.53846154,2.8,Graduate
1,14,12,1,1,0,23,0,7,10,6,12.73333333,0.3,Graduate
1,16,5,1,1,0,21,4,12,13,5,13.2,1.4,Dropout
1,1,2,1,1,0,19,0,0,0,0,0,3.7,Graduate
2,12,10,1,1,1,40,0,6,7,6,12.33333333,1.4,Dropout
1,14,9,1,1,0,22,5,9,9,5,11.2,3.7,Dropout
1,1,12,1,1,0,19,0,7,7,6,13.2,2.6,Graduate
1,12,7,1,1,1,24,0,5,8,5,11.83333333,3.7,Enrolled
1,1,11,1,1,0,21,0,6,10,5,11.33333333,3.7,Enrolled
1,8,7,1,1,0,18,0,5,5,5,13.6,1.4,Graduate
1,8,7,1,1,0,18,0,5,10,0,0,2.6,Dropout
1,16,14,1,1,0,24,0,6,11,5,12.85714286,0.6,Dropout
1,12,7,1,1,1,28,0,5,16,3,14.33333333,-0.8,Enrolled
1,8,14,1,1,1,19,0,6,9,5,13.5,0.5,Graduate
1,16,6,15,1,0,28,0,6,8,6,14.42857143,0.6,Enrolled
1,8,16,1,1,0,18,0,6,12,0,0,2.6,Dropout
1,1,2,1,0,0,19,0,0,0,0,0,0.3,Graduate
1,1,12,1,1,1,19,0,8,8,8,12.82875,-0.8,Graduate
1,14,8,1,1,0,21,0,5,6,0,0,1.4,Graduate
1,1,12,1,1,0,18,0,7,0,0,0,-0.3,Dropout
1,1,5,1,1,0,19,0,6,6,6,14.66666667,-0.8,Graduate
1,8,12,1,1,0,19,0,8,8,7,13.93714286,1.4,Graduate
1,1,5,1,1,0,20,7,12,12,10,14.7,2.8,Graduate
1,1,15,1,1,0,18,0,6,6,6,11.66666667,3.7,Graduate
1,14,12,6,1,0,20,0,7,7,6,14.85,2.6,Graduate
1,12,6,12,1,0,26,0,5,11,1,12,1.4,Dropout
1,9,12,1,1,0,18,0,7,8,7,13.6875,-0.3,Dropout
1,12,3,1,1,0,58,0,6,14,5,12.4,-0.8,Graduate
1,1,12,1,1,0,18,0,7,10,7,13.398,2.8,Graduate
1,15,6,1,1,0,20,0,6,13,5,11.8,0.5,Enrolled
1,8,17,1,1,0,20,0,5,0,0,0,0.6,Dropout
1,2,9,1,1,0,29,13,15,19,13,11.76923077,-0.8,Graduate
1,4,10,3,0,0,27,0,6,8,0,0,0.3,Dropout
1,1,6,1,1,1,21,0,6,8,6,13.28571429,0.6,Graduate
1,1,10,1,1,1,20,0,6,6,6,11.66666667,2.8,Graduate
1,8,10,1,1,1,19,0,6,13,6,11.5,0.6,Graduate
1,1,12,1,1,1,22,0,7,9,6,13.08166667,0.6,Graduate
1,9,5,1,1,1,19,0,6,6,6,12.66666667,2.8,Graduate
1,8,15,1,0,0,19,0,6,6,3,11.33333333,0.5,Dropout
1,1,16,1,1,0,23,0,6,8,5,13.6,2.6,Enrolled
1,1,15,1,1,1,18,0,6,6,6,13.16666667,0.5,Dropout
1,15,8,14,1,0,19,0,6,0,0,0,3.7,Dropout
1,15,4,14,1,0,20,0,6,10,5,11.66666667,0.5,Graduate
1,1,10,1,1,1,19,0,6,6,6,13.5,0.6,Graduate
1,12,6,12,0,1,26,0,6,7,0,0,-0.3,Dropout
1,1,10,1,1,1,18,0,6,6,6,13.16666667,0.6,Graduate
1,1,6,1,1,0,29,4,5,11,4,12.5,3.7,Dropout
1,15,4,14,0,0,20,0,6,10,6,13.375,0.3,Graduate
1,1,5,1,1,0,19,0,6,6,6,13.16666667,2.8,Graduate
1,15,6,14,1,0,23,1,6,12,4,13.4,0.5,Enrolled
1,14,13,1,1,0,25,2,7,10,3,13,1.4,Enrolled
1,9,12,1,1,0,18,0,8,8,7,13.15428571,1.4,Graduate
1,1,5,1,1,1,19,0,6,6,6,12.83333333,-0.8,Graduate
1,8,16,1,1,0,18,0,7,10,7,12.14285714,0.5,Graduate
1,1,12,1,1,1,19,0,7,9,5,13.34,0.5,Enrolled
1,4,3,15,1,0,36,6,10,15,4,13,1.4,Dropout
1,15,4,14,1,1,20,0,6,18,3,12,2.8,Enrolled
1,8,2,1,1,0,20,0,0,0,0,0,0.6,Dropout
1,1,10,1,1,0,18,0,6,9,5,11,0.6,Dropout
1,15,4,14,1,0,19,0,6,8,5,11.5,0.5,Enrolled
1,8,10,1,0,0,20,3,9,9,3,13.33333333,1.4,Dropout
1,1,12,1,1,0,18,0,7,9,7,14.59444444,2.8,Graduate
1,15,8,14,1,0,20,2,6,9,4,11,0.5,Dropout
1,9,7,1,0,0,24,0,5,8,0,0,-0.8,Dropout
1,8,15,1,1,0,19,0,6,6,0,0,1.4,Dropout
1,8,7,1,1,0,18,0,5,9,1,12,2.6,Dropout
1,1,7,1,1,0,18,0,5,8,5,14,1.4,Graduate
1,1,11,1,1,0,18,0,6,8,6,13.57142857,1.4,Graduate
1,14,14,1,1,0,22,0,6,12,0,0,0.3,Dropout
1,1,14,1,1,0,19,0,6,8,6,14.25,0.6,Graduate
2,12,6,9,0,0,32,0,6,7,0,0,-0.3,Dropout
1,8,16,1,1,1,21,0,6,12,0,0,2.6,Dropout
1,9,12,1,1,1,19,0,8,8,7,13.54285714,3.7,Graduate
4,14,3,1,1,1,39,3,9,9,9,13.11111111,3.7,Graduate
1,14,3,8,1,0,30,3,9,11,9,12.66666667,2.6,Graduate
1,1,9,1,1,0,18,0,5,10,4,10.75,-0.8,Dropout
2,14,17,1,1,0,38,4,10,14,4,10.75,2.6,Dropout
1,1,5,1,1,0,20,0,6,6,6,13.66666667,-0.8,Graduate
1,12,3,12,1,0,55,0,6,6,6,13.83333333,2.6,Graduate
4,11,5,2,1,0,53,15,18,18,17,13.17647059,2.6,Dropout
2,12,3,1,1,0,54,0,6,8,4,12.75,2.6,Dropout
1,14,12,1,1,1,18,0,7,8,5,12.86,2.6,Enrolled
1,12,3,1,0,0,44,2,8,12,4,12,1.4,Dropout
1,14,10,1,1,0,28,8,11,11,9,11.66666667,1.4,Graduate
1,4,3,17,1,0,37,12,14,14,14,16.5,1.4,Graduate
1,14,10,1,1,0,20,8,10,14,9,12.33333333,2.6,Graduate
1,1,12,1,1,0,18,0,7,8,7,12.59125,2.8,Enrolled
1,1,10,1,1,0,19,0,6,9,4,11.5,1.4,Dropout
1,8,4,1,1,1,23,17,18,19,18,11.89473684,2.8,Graduate
1,8,10,1,1,0,22,0,6,0,0,0,-0.3,Dropout
1,12,11,1,0,0,24,0,6,0,0,0,0.6,Dropout
1,15,4,14,1,0,22,0,6,13,5,13,0.5,Enrolled
1,12,4,1,1,0,26,0,6,9,0,0,-0.3,Dropout
1,8,15,1,1,0,18,0,6,6,6,15.16666667,-0.8,Graduate
1,15,8,14,1,0,24,2,6,8,4,11.75,0.6,Dropout
1,1,7,1,1,0,18,0,5,5,0,0,1.4,Enrolled
1,1,2,1,1,0,26,0,0,0,0,0,0.6,Dropout
1,12,11,12,1,0,27,0,6,11,3,11.33333333,0.3,Dropout
1,15,4,14,1,1,20,0,6,10,5,12.6,0.5,Graduate
1,1,7,1,1,0,19,0,5,10,0,0,2.6,Dropout
1,1,6,1,1,1,18,0,6,8,6,15.5,0.6,Dropout
1,1,12,1,1,0,18,0,8,8,7,12.36571429,1.4,Graduate
1,8,14,1,1,0,19,0,6,7,5,13.2,1.4,Enrolled
1,14,5,1,1,0,34,7,12,12,7,11.42857143,2.6,Enrolled
1,1,10,1,1,0,19,0,6,0,0,0,0.3,Dropout
1,1,15,1,1,1,19,0,6,10,4,14,-0.8,Graduate
2,12,4,1,1,0,30,3,12,12,3,12,2.8,Dropout
1,14,15,1,0,0,22,0,4,4,0,0,1.4,Dropout
1,8,9,1,0,0,19,0,5,13,4,10,2.8,Dropout
1,1,9,1,1,0,21,0,5,9,1,10,2.6,Dropout
1,1,2,1,0,0,22,0,0,0,0,0,2.6,Dropout
1,1,11,1,1,1,19,0,6,7,6,11.16666667,1.4,Enrolled
1,1,10,1,1,0,20,0,6,12,4,11.75,2.8,Enrolled
1,12,4,12,1,0,35,0,6,13,3,11.75,-0.3,Dropout
1,7,9,1,1,0,20,0,5,8,1,10,2.6,Dropout
1,1,8,1,1,0,21,0,5,8,3,14,2.6,Graduate
1,12,6,9,0,0,27,0,5,5,0,0,2.6,Dropout
1,14,15,1,0,0,26,0,6,12,3,12,-0.8,Dropout
1,8,15,1,0,0,20,0,6,10,0,0,1.4,Dropout
1,12,4,1,0,0,28,4,10,19,8,11.88888889,2.8,Dropout
1,1,15,1,1,0,19,0,6,6,6,13.83333333,0.6,Graduate
1,14,17,1,0,0,47,0,5,5,0,0,3.7,Dropout
4,12,15,9,0,0,55,0,6,8,5,11.4,1.4,Dropout
1,14,4,1,1,0,39,0,6,8,0,0,0.3,Dropout
2,1,4,1,1,0,35,14,17,17,14,10.64285714,2.8,Dropout
1,12,10,1,0,0,32,0,6,10,2,11,2.6,Dropout
1,1,15,1,1,0,20,0,6,6,6,16.83333333,1.4,Graduate
1,12,11,1,1,0,36,0,6,8,6,13.57142857,3.7,Graduate
1,12,17,12,1,1,34,0,5,11,5,14.71428571,0.3,Graduate
1,1,14,1,1,0,21,0,5,8,0,0,-0.8,Dropout
1,14,17,1,1,1,42,0,5,14,1,10,-0.3,Dropout
1,12,4,12,1,0,25,0,6,15,1,11,0.5,Dropout
1,9,15,1,1,1,18,0,6,6,1,11,1.4,Dropout
1,1,15,1,1,1,18,0,6,6,5,12,3.7,Graduate
1,1,10,1,1,0,19,0,6,10,6,11.125,2.6,Graduate
1,14,6,1,0,0,34,2,6,13,3,11.33333333,-0.3,Dropout
1,8,15,1,1,0,20,0,6,15,2,12,1.4,Dropout
1,1,12,1,1,0,20,0,7,8,0,0,-0.3,Dropout
1,8,12,1,1,0,21,0,8,8,7,14.54,1.4,Graduate
1,15,4,14,1,0,19,0,6,9,6,12.16666667,0.5,Graduate
1,12,6,1,0,0,31,0,5,13,4,13.5,-0.8,Dropout
1,8,14,1,1,0,21,0,6,8,6,14.75,0.6,Graduate
1,1,9,1,1,1,20,0,5,8,5,12.375,-0.3,Graduate
1,14,12,6,1,0,22,0,7,7,6,12.73333333,2.6,Graduate
1,1,5,1,0,0,19,0,6,9,4,12.5,-0.8,Dropout
1,12,8,1,0,0,41,0,5,5,0,0,3.7,Dropout
1,14,12,12,1,0,27,0,7,7,0,0,2.6,Dropout
1,8,12,1,1,0,19,0,7,7,7,13.44285714,-0.3,Dropout
1,9,12,1,1,1,20,0,8,8,8,14.2,-0.8,Graduate
1,14,12,6,1,1,19,0,7,7,6,13.55,2.6,Graduate
2,12,17,1,1,0,35,0,5,5,5,11.6,2.8,Graduate
1,8,15,1,1,0,22,0,6,7,6,13.57142857,-0.3,Graduate
1,1,11,1,1,1,20,0,6,6,6,13.83333333,0.6,Graduate
1,1,14,1,0,0,18,0,6,7,4,11.25,1.4,Dropout
1,1,10,1,1,1,18,0,6,7,5,10.2,0.5,Graduate
1,4,12,3,1,0,30,0,8,8,7,15.67571429,1.4,Graduate
1,9,10,1,1,1,18,0,6,9,6,10.83333333,0.6,Graduate
1,1,11,1,1,1,20,0,6,6,6,14.5,0.5,Enrolled
1,1,10,1,1,1,19,0,6,12,4,10.4,0.5,Enrolled
1,8,6,1,1,0,19,0,5,7,5,13,2.6,Graduate
1,1,13,1,1,1,21,0,7,7,7,12.24285714,2.8,Graduate
1,9,16,1,1,0,21,0,7,7,7,13,1.4,Enrolled
1,1,14,1,1,0,18,0,6,6,6,14.16666667,1.4,Enrolled
1,1,9,1,1,1,18,0,5,11,4,14.25,3.7,Graduate
4,12,6,1,0,0,35,0,5,14,1,12,-0.8,Dropout
1,1,12,1,1,0,21,0,7,11,4,13.25,0.6,Enrolled
1,1,12,1,1,1,18,0,7,7,6,13.18333333,2.6,Graduate
1,8,5,1,1,0,22,0,6,6,1,11,-0.8,Enrolled
1,8,12,1,1,1,20,0,7,8,7,11.9725,2.8,Graduate
2,12,11,1,1,0,34,0,6,7,5,12.4,-0.8,Graduate
2,4,9,3,1,0,33,3,8,9,5,12.6,1.4,Enrolled
1,1,12,1,1,1,22,0,7,7,6,13.9,2.6,Graduate
1,8,11,1,1,1,20,0,6,11,4,11.5,2.6,Enrolled
2,12,9,1,1,0,35,0,5,6,4,14.2,1.4,Enrolled
2,12,9,1,0,0,39,0,5,12,3,10.66666667,-0.8,Dropout
1,9,12,1,0,0,19,0,7,14,0,0,0.6,Dropout
4,12,11,1,1,1,36,0,6,10,6,11,1.4,Graduate
1,1,12,1,1,1,21,0,8,8,7,13.95714286,3.7,Graduate
1,1,10,1,1,0,22,0,6,11,4,12.5,-0.8,Enrolled
2,12,10,1,1,1,42,0,6,8,6,13.33333333,0.6,Graduate
1,12,7,1,1,0,34,0,5,5,0,0,1.4,Dropout
1,8,15,1,1,0,20,0,6,9,6,11.66666667,2.6,Enrolled
2,15,3,14,1,0,33,3,6,7,6,15.71428571,-0.3,Graduate
1,1,11,1,1,0,20,0,6,8,5,11,-0.3,Graduate
1,1,14,1,1,0,19,0,5,8,4,12.25,2.6,Graduate
2,14,17,3,1,0,34,4,10,25,5,12.2,0.3,Dropout
1,1,9,1,1,0,18,0,5,6,5,13,2.6,Graduate
1,8,3,1,1,1,24,0,6,11,4,12,1.4,Graduate
1,1,16,1,1,0,18,0,6,6,6,13.33333333,2.6,Graduate
1,1,14,1,1,0,20,0,5,6,3,13,2.6,Enrolled
1,8,12,1,1,0,21,0,8,8,7,12.91,1.4,Graduate
1,1,10,1,1,1,19,0,6,8,6,11,-0.8,Graduate
1,8,12,1,1,1,19,0,7,8,6,13.58,2.8,Graduate
1,1,10,1,1,1,18,0,6,10,4,12.4,0.5,Graduate
4,12,3,1,1,1,38,4,9,13,8,12.88888889,-0.3,Graduate
1,1,2,1,1,0,21,6,12,12,11,11.54545455,1.4,Enrolled
1,14,9,1,1,0,23,0,5,6,1,10,2.8,Enrolled
1,8,12,1,1,0,19,0,8,8,8,14.34125,-0.8,Graduate
1,1,15,1,0,0,18,0,6,8,6,14.14285714,-0.3,Dropout
1,1,2,1,1,1,18,0,0,0,0,0,-0.8,Graduate
1,12,4,1,1,0,24,0,6,10,5,11.8,0.5,Enrolled
1,1,15,1,1,1,18,0,6,6,6,13.33333333,3.7,Graduate
1,1,8,1,1,0,18,0,6,8,6,14.5,-0.3,Graduate
1,4,17,15,1,0,26,5,10,13,8,12.66666667,0.6,Graduate
1,1,9,1,1,0,19,0,5,13,1,10,0.5,Enrolled
1,9,14,1,1,1,19,0,6,10,0,0,3.7,Dropout
1,1,11,1,1,0,19,0,6,12,4,11,0.3,Enrolled
1,1,8,1,1,0,20,0,5,10,2,12,-0.8,Dropout
1,1,11,1,1,0,22,0,6,10,4,10,-0.8,Enrolled
1,1,12,1,1,0,19,0,7,7,7,14.20857143,0.6,Graduate
1,1,12,1,1,0,20,0,7,7,7,14.30714286,0.5,Graduate
2,12,9,1,1,0,36,0,5,8,3,11,1.4,Enrolled
1,12,16,12,1,0,29,0,7,14,0,0,0.6,Dropout
1,8,10,1,1,0,19,0,6,10,6,12,3.7,Graduate
5,12,9,1,0,0,24,0,5,0,0,0,-0.3,Dropout
5,12,4,1,0,0,27,0,6,6,0,0,1.4,Dropout
1,8,15,1,1,1,18,0,6,7,6,13.85714286,-0.3,Graduate
1,8,2,1,1,1,18,0,0,0,0,0,2.8,Graduate
1,8,13,1,1,0,21,0,7,0,0,0,3.7,Dropout
2,12,14,1,1,1,43,0,6,8,5,11,0.5,Graduate
1,14,9,1,1,1,18,0,5,9,5,13.2,0.3,Graduate
1,9,6,1,1,1,21,0,6,7,6,13.5,1.4,Dropout
1,4,9,3,1,0,26,0,5,5,0,0,-0.8,Dropout
1,1,12,1,1,1,19,0,8,8,7,14.21428571,3.7,Graduate
1,1,6,1,1,0,18,0,5,5,5,13,2.6,Graduate
1,1,15,1,1,0,22,0,6,13,2,12,-0.8,Dropout
1,12,12,12,1,0,27,0,7,0,0,0,0.6,Dropout
1,1,9,1,1,0,18,0,5,6,5,12.8,-0.8,Graduate
1,8,6,1,1,0,19,0,5,11,4,13.6,-0.8,Graduate
1,8,12,1,1,0,18,0,7,7,7,13.97142857,-0.3,Graduate
1,1,6,1,1,1,19,0,6,8,6,15,0.6,Graduate
1,12,6,1,0,0,32,0,6,0,0,0,0.6,Dropout
1,13,12,1,1,0,23,20,26,27,26,15.07777778,2.8,Graduate
1,8,12,1,1,0,20,0,7,7,6,13.38333333,2.6,Graduate
1,1,2,1,1,0,20,6,12,12,12,13.25,1.4,Graduate
1,8,10,1,0,0,19,0,6,10,5,11.71428571,0.3,Dropout
1,1,12,1,1,1,18,0,8,8,8,13.01125,-0.8,Graduate
1,15,4,14,1,0,21,0,6,12,3,10.66666667,2.8,Dropout
1,1,12,1,1,1,20,0,7,14,0,0,0.6,Enrolled
1,15,6,14,1,0,22,1,6,9,6,13,0.5,Graduate
1,15,17,14,1,0,26,0,5,5,5,12,3.7,Graduate
1,1,5,1,1,0,20,0,6,6,6,12.16666667,3.7,Graduate
1,1,12,1,1,0,19,0,7,10,6,11.85,0.3,Graduate
1,12,17,1,1,0,31,0,5,8,4,11,2.6,Graduate
1,14,12,1,1,1,20,0,7,9,7,12.32777778,2.8,Graduate
1,14,6,1,1,0,20,0,5,9,4,12,1.4,Graduate
1,8,12,1,1,0,21,0,7,7,7,14.42857143,0.3,Graduate
1,1,12,1,1,0,18,0,7,7,7,13.78,0.5,Graduate
1,8,12,1,1,1,19,0,7,7,6,13.8,2.6,Graduate
1,1,16,1,1,1,18,0,7,7,7,14.85714286,-0.3,Graduate
4,12,15,13,1,0,40,0,6,8,5,13,0.3,Enrolled
1,8,10,1,1,1,18,0,6,7,6,12.14285714,-0.3,Graduate
1,1,6,1,1,0,18,0,6,7,6,15.66666667,1.4,Graduate
1,8,12,1,1,0,19,0,7,13,5,12.5,2.8,Graduate
1,8,10,1,1,1,19,0,6,7,6,12.83333333,0.5,Graduate
1,12,4,1,0,0,28,0,6,6,0,0,1.4,Dropout
1,8,5,1,1,0,20,0,6,6,6,12.5,2.6,Graduate
1,1,15,1,1,0,18,0,6,14,4,11.25,-0.8,Graduate
1,1,12,1,1,0,18,0,7,7,6,15.25,2.6,Graduate
1,1,6,1,1,1,20,0,5,13,5,14,-0.8,Graduate
1,14,10,1,1,0,28,15,16,16,13,12.07692308,0.3,Graduate
1,6,16,1,1,0,23,11,16,17,16,14.625,1.4,Graduate
1,1,16,1,1,0,19,0,7,10,4,10.5,0.3,Dropout
1,8,10,1,1,1,18,0,6,8,6,12.83333333,1.4,Graduate
1,1,15,1,0,1,20,0,6,6,6,12.5,1.4,Graduate
1,1,2,1,1,0,20,5,12,13,12,11.23076923,0.6,Graduate
2,12,17,1,1,0,27,0,5,5,2,10.5,2.6,Dropout
1,1,16,1,1,0,18,0,6,11,3,12,3.7,Dropout
4,12,13,12,1,1,37,0,7,10,7,10.98571429,1.4,Graduate
4,4,12,15,0,0,42,2,7,10,5,12.62,0.5,Dropout
1,8,12,1,1,0,20,0,7,9,6,13,-0.3,Dropout
2,12,7,1,0,0,34,0,5,5,0,0,2.8,Dropout
1,13,7,1,1,0,22,0,5,0,0,0,1.4,Dropout
2,12,11,12,1,0,39,0,6,6,6,13.5,0.5,Graduate
1,1,12,1,1,1,18,0,7,7,6,13.51666667,2.6,Graduate
1,1,5,1,1,1,21,0,6,6,6,13.16666667,1.4,Graduate
2,12,6,1,1,0,34,0,6,0,0,0,1.4,Dropout
1,15,4,14,1,1,22,0,6,8,6,13.125,0.3,Graduate
1,12,4,1,1,0,31,0,6,15,3,14.4,0.3,Dropout
1,9,16,1,0,0,19,0,6,10,4,12,1.4,Dropout
1,8,11,1,1,0,19,0,5,5,0,0,1.4,Dropout
1,12,13,12,1,0,31,0,7,7,0,0,2.8,Dropout
1,3,9,1,1,0,19,0,5,15,3,10.8,-0.3,Enrolled
2,12,14,1,1,0,30,0,6,0,0,0,-0.8,Dropout
1,16,12,1,1,1,20,2,7,7,7,16.13142857,0.6,Graduate
1,8,12,1,1,1,18,0,7,7,7,14.83857143,0.5,Graduate
4,12,17,1,1,0,31,0,5,7,3,10.33333333,1.4,Dropout
1,8,11,1,1,0,19,0,6,11,3,12,2.6,Dropout
4,12,3,1,1,1,43,0,6,6,0,0,1.4,Dropout
1,8,11,1,1,1,20,0,6,6,6,13.16666667,-0.3,Graduate
1,1,12,1,1,1,19,0,8,8,8,13.9475,-0.8,Graduate
1,1,14,1,1,0,22,0,5,6,3,11.33333333,-0.8,Dropout
1,1,3,1,1,0,26,2,8,11,7,12.75,0.3,Graduate
1,9,9,1,1,1,19,0,5,6,5,12.6,1.4,Graduate
1,4,12,3,1,0,29,0,8,8,6,12.25,3.7,Dropout
1,6,13,1,1,0,20,0,7,14,0,0,1.4,Enrolled
4,1,17,1,1,1,38,0,5,8,5,11,-0.8,Enrolled
1,12,4,1,1,0,41,8,12,17,12,11.83333333,2.8,Graduate
1,1,12,1,1,0,19,0,8,10,6,13.06666667,3.7,Dropout
1,1,5,1,1,0,19,0,6,6,6,13.83333333,1.4,Graduate
4,4,12,3,1,0,43,0,7,7,3,13.83333333,0.3,Dropout
1,8,8,1,1,0,19,0,5,5,5,11.8,1.4,Graduate
1,1,2,1,1,1,19,6,12,12,12,13.33333333,1.4,Enrolled
1,1,12,1,1,0,18,0,8,8,8,13.74625,-0.8,Graduate
1,1,2,1,1,0,19,0,0,0,0,0,0.3,Dropout
2,12,3,12,1,0,38,0,6,0,0,0,-0.8,Dropout
2,4,8,2,1,0,37,0,6,9,0,0,0.3,Dropout
1,12,14,1,1,1,26,0,6,6,6,13.33333333,1.4,Graduate
1,8,10,1,1,1,21,0,6,8,1,10,3.7,Enrolled
1,1,6,1,1,1,18,0,6,7,6,15.66666667,1.4,Graduate
1,1,16,1,1,0,18,0,7,9,7,11.85714286,0.3,Graduate
1,1,6,1,1,0,18,0,5,12,5,14.5,-0.8,Graduate
1,8,10,1,1,0,19,0,6,6,6,12.16666667,2.8,Graduate
1,1,15,1,1,0,18,0,6,6,5,12.6,0.6,Graduate
1,8,12,1,1,0,18,0,8,12,7,12.28571429,3.7,Enrolled
1,8,10,1,1,1,19,0,6,6,6,12.66666667,1.4,Graduate
1,1,12,1,1,0,19,0,7,0,0,0,0.3,Dropout
1,1,11,1,1,1,18,0,6,7,6,12.85714286,3.7,Graduate
2,1,12,1,1,0,18,0,8,8,7,13.9,3.7,Graduate
1,1,12,1,1,1,20,0,8,8,7,13.81714286,1.4,Graduate
1,17,13,16,1,1,22,1,7,10,6,13.31428571,1.4,Graduate
1,1,8,1,1,0,18,0,6,0,0,0,2.6,Dropout
1,8,11,1,1,1,19,0,6,6,6,12.16666667,0.5,Graduate
1,1,11,1,0,1,20,0,6,12,4,11.25,2.6,Dropout
1,14,5,1,1,0,19,1,6,6,5,12.4,1.4,Enrolled
1,1,15,1,1,1,20,0,6,6,6,14.66666667,1.4,Graduate
1,12,6,1,1,0,28,0,6,15,4,12,0.6,Dropout
1,1,6,1,1,0,19,0,6,8,6,14,0.5,Graduate
1,13,4,14,1,0,22,0,6,10,6,12.57142857,2.8,Enrolled
1,1,6,1,1,0,19,1,6,14,6,15.53846154,2.8,Graduate
1,1,15,1,0,0,18,0,6,0,0,0,-0.3,Dropout
1,3,8,1,1,0,18,0,6,6,6,15,1.4,Graduate
1,14,8,1,1,0,22,0,5,11,4,12.25,3.7,Graduate
1,17,6,16,1,0,20,7,11,13,11,15.69230769,1.4,Graduate
1,12,17,1,1,1,24,0,5,7,5,12.28571429,0.3,Graduate
1,8,2,1,1,0,22,12,17,19,12,11.83333333,0.6,Enrolled
1,14,3,1,1,0,20,2,6,6,6,12.16666667,3.7,Enrolled
1,1,13,1,1,1,20,0,7,10,7,11.88888889,3.7,Graduate
2,4,3,3,0,0,35,0,6,0,0,0,1.4,Dropout
1,1,14,1,1,1,18,0,5,6,5,11.8,-0.8,Graduate
1,8,10,1,1,0,19,0,6,7,6,11.16666667,-0.8,Graduate
1,9,12,1,1,0,18,0,7,7,7,14.05714286,0.3,Graduate
1,1,11,1,1,0,18,0,6,10,4,11.75,2.6,Dropout
2,12,10,12,1,0,31,0,6,6,6,13.16666667,-0.8,Enrolled
1,8,10,1,1,1,19,0,6,7,6,13.5,2.8,Graduate
1,9,12,1,1,1,20,0,7,10,7,12.625,2.8,Graduate
1,8,6,1,1,0,21,0,6,0,0,0,2.8,Dropout
1,1,12,1,1,1,18,0,8,8,7,13.97142857,3.7,Graduate
1,1,5,1,1,0,18,0,6,7,2,11,-0.8,Dropout
2,12,17,1,1,0,33,0,5,5,5,12.8,1.4,Graduate
1,1,14,1,1,1,18,0,6,8,6,13.57142857,0.5,Enrolled
1,1,2,1,0,1,18,0,0,0,0,0,3.7,Dropout
1,1,6,1,1,0,21,0,5,9,2,11.5,1.4,Enrolled
1,8,11,1,1,0,19,0,6,8,4,11.25,1.4,Enrolled
1,4,17,3,1,0,28,0,5,7,5,13.71428571,0.3,Graduate
2,12,9,1,0,0,29,0,4,4,0,0,3.7,Dropout
1,15,8,14,0,0,36,2,6,9,6,12,0.5,Dropout
1,12,3,12,1,1,32,0,6,7,6,12.66666667,3.7,Graduate
1,12,12,1,1,1,25,0,8,11,7,13.29,-0.8,Enrolled
2,14,17,1,1,0,33,8,10,15,8,10.375,2.6,Enrolled
2,14,3,10,0,0,34,3,7,13,3,12,-0.8,Dropout
2,12,3,1,1,0,33,0,6,10,5,11.4,2.6,Graduate
1,14,17,1,0,0,29,0,5,15,2,13.25,0.3,Dropout
1,1,12,1,1,0,18,0,7,7,6,13.86166667,0.5,Dropout
1,1,15,1,1,1,18,0,6,6,6,12.16666667,2.8,Graduate
2,4,10,3,1,0,38,0,6,17,4,13.75,0.3,Graduate
1,1,12,1,1,1,19,0,7,7,6,15.43333333,2.6,Graduate
4,12,3,12,1,1,39,0,6,6,6,13.83333333,0.6,Graduate
1,14,17,3,1,0,37,7,14,21,12,11.83333333,3.7,Graduate
1,8,13,1,1,0,32,0,7,7,0,0,0.3,Dropout
1,9,10,1,1,0,18,0,1,1,0,0,1.4,Dropout
1,14,13,1,1,0,20,1,7,9,7,12.33333333,3.7,Enrolled
1,1,5,1,1,0,20,0,6,6,6,11.16666667,2.6,Graduate
1,8,6,1,1,1,23,0,6,6,6,14.66666667,1.4,Graduate
1,1,9,1,1,0,19,0,5,5,5,11.2,1.4,Enrolled
1,1,10,1,1,0,18,0,6,9,6,13.71428571,-0.3,Graduate
1,1,9,1,1,0,19,0,5,5,5,12.8,1.4,Graduate
1,8,15,1,1,0,20,0,6,9,4,13.25,0.5,Graduate
1,1,12,1,1,0,19,0,8,10,6,13.78,-0.8,Dropout
1,8,12,1,1,0,19,0,8,8,7,15.11,1.4,Graduate
1,1,10,1,1,0,18,0,6,10,4,11,1.4,Graduate
1,1,12,1,1,1,20,0,8,8,7,15.79857143,1.4,Graduate
1,1,12,1,1,0,20,0,7,7,7,13.77571429,0.5,Graduate
4,12,12,1,1,0,24,0,8,11,7,12.16,1.4,Graduate
4,12,13,1,1,0,24,0,7,0,0,0,1.4,Dropout
1,8,15,1,1,0,20,0,6,6,6,14.33333333,0.5,Graduate
1,1,5,1,1,0,20,0,6,6,6,11.83333333,-0.8,Enrolled
